cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwoods,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
3866,69000,1390000,0.304989253,0.1802495,0,0.090355522,0.121250724,0,0.066632165,0.093901284,0,0,0.153760202,1.09034742,0,0.224367569,1.01952142,0.126585436,0.148341659,0,0,1.235316944
3867,77000,1390000,0.286390192,0.160876344,0,0.095238953,0.13585018,0,0.058244728,0.097751556,0,0,0.129707644,0.8440408,0,0.242428173,0.960996951,0.131911947,0.169789704,0,0,1.19518628
3868,85000,1390000,0.263228678,0.145424832,0,0.100396513,0.157779631,0,0.050975981,0.101609489,0,0,0.11106907,0.62274742,0,0.267447573,0.894479972,0.13830368,0.19322962,0,0,1.158772774
3869,93000,1390000,0.24349575,0.134081938,0,0.107194257,0.192235578,0,0.044988363,0.106508443,0,0,0.096942059,0.456704298,0,0.309499278,0.832927196,0.146640962,0.219728876,0,0,1.12225995
3870,101000,1390000,0.222430588,0.123203388,0,0.113639556,0.236657258,0,0.039513567,0.1105841,0,0,0.085392014,0.331678746,0,0.357407219,0.759319644,0.154149954,0.240976903,0,0,1.082215614
3871,109000,1390000,0.207344857,0.114578286,0,0.120354927,0.295481764,0,0.034951241,0.114604797,0,0,0.076846735,0.248622965,0,0.409548873,0.695339716,0.162305071,0.258656558,0,0,1.038588058
3872,117000,1390000,0.204244661,0.109046408,0,0.128167084,0.379200412,0,0.031455695,0.119462289,0,0,0.071175807,0.196982628,0,0.469342691,0.657224947,0.17324624,0.279710092,0,0,0.995007532
3873,125000,1390000,0.213708539,0.105502906,0,0.136021505,0.491722182,0,0.028812041,0.12454056,0,0,0.067578354,0.163802745,0,0.527188375,0.642789903,0.18687538,0.305314584,0,0,0.957605566
3874,133000,1390000,0.231511821,0.101954695,0,0.14046136,0.597013867,0,0.026659684,0.127613172,0,0,0.065086016,0.140010919,0,0.548709238,0.638659402,0.199724464,0.324915793,0,0,0.932310015
3875,141000,1390000,0.240095601,0.094017775,0,0.132484584,0.564977438,0,0.024328644,0.122014633,0,0,0.062054259,0.117868441,0,0.465637564,0.607079909,0.198279245,0.303423155,0,0,0.921926106
3876,149000,1390000,0.263411837,0.088100992,0,0.125700752,0.535649311,0,0.022714855,0.118863531,0,0,0.060780922,0.104486608,0,0.398372145,0.605740846,0.200608831,0.292850715,0,0,0.926599781
3877,157000,1390000,0.303313642,0.084350225,0,0.122152119,0.563101482,0,0.021597607,0.119226794,0,0,0.060918098,0.095169037,0,0.358904762,0.630448367,0.210354224,0.300032986,0,0,0.944155071
3878,165000,1390000,0.330971805,0.079283104,0,0.116524023,0.619650852,0,0.02029522,0.117385361,0,0,0.060318097,0.083253738,0,0.314630331,0.637409886,0.218692725,0.300637352,0,0,0.970272751
3879,173000,1390000,0.353969801,0.074979886,0,0.113139035,0.723407629,0,0.019123866,0.116871341,0,0,0.059880913,0.072895243,0,0.280969515,0.643021931,0.23130775,0.305017292,0,0,0.998931155
3880,181000,1390000,0.375015705,0.072127056,0,0.112767118,0.861055892,0,0.018170486,0.1187963,0,0,0.060094018,0.065188713,0,0.25679709,0.650222594,0.248999168,0.311966209,0,0,1.025277576
3881,189000,1390000,0.407889316,0.071997614,0,0.116627866,1.044345614,0,0.017575126,0.125155073,0,0,0.061977744,0.061030195,0,0.249564106,0.675189082,0.275426204,0.327983124,0,0,1.045825086
3882,197000,1390000,0.446405054,0.073953152,0,0.121397176,1.221418998,0,0.017177263,0.133527691,0,0,0.065620646,0.059275991,0,0.25270146,0.71167996,0.304938805,0.341434147,0,0,1.057663597
3883,205000,1390000,0.470507522,0.07638682,0,0.122496278,1.285561166,0,0.016726935,0.138945781,0,0,0.070607895,0.058532775,0,0.257500074,0.741343427,0.326136463,0.334605969,0,0,1.059812147
3884,213000,1390000,0.50433051,0.080988978,0,0.124478524,1.338927997,0,0.016449937,0.14522007,0,0,0.078784279,0.060549231,0,0.280614982,0.791046135,0.349140285,0.327098422,0,0,1.05698446
3885,221000,1390000,0.552173492,0.087721297,0,0.12869168,1.388292433,0,0.016376485,0.153317672,0,0,0.091170106,0.065785396,0,0.325834198,0.865660904,0.377107661,0.320381882,0,0,1.055163346
4155,13000,1382000,0.462115598,0.50688526,0,0.070970242,0,0,0.186012786,0.074510052,0,0,0.780415963,2.427490522,0,0,1.408602761,0.097789237,0.080021017,0,0,1.857256896
4157,29000,1382000,0.352895419,0.352323093,0,0.071723164,0,0,0.135023414,0.07497024,0,0,0.473783701,1.959924246,0,0,1.237411066,0.098693491,0.086025,0,0,1.617456372
4162,69000,1382000,0.310787543,0.200217446,0,0.089946366,0.120305918,0,0.07225097,0.092239581,0,0,0.168288164,1.154069589,0,0.216404737,1.016779303,0.119595275,0.152927852,0,0,1.23352346
4163,77000,1382000,0.297409511,0.180699564,0,0.09546142,0.138812868,0,0.06368039,0.096327617,0,0,0.142299366,0.926265747,0,0.235802128,0.96693309,0.125375998,0.177366127,0,0,1.189177767
4164,85000,1382000,0.281532335,0.165919965,0,0.101629627,0.168157042,0,0.056302635,0.10093428,0,0,0.12230975,0.715430273,0,0.263116098,0.911974353,0.132660946,0.207140084,0,0,1.148168427
4165,93000,1382000,0.259723466,0.152760814,0,0.107204137,0.208009603,0,0.049384825,0.104949313,0,0,0.105781731,0.525999686,0,0.293794297,0.835205023,0.139703391,0.235876116,0,0,1.107228388
4166,101000,1382000,0.23650908,0.140851763,0,0.112219579,0.258569562,0,0.043142985,0.108018583,0,0,0.09266534,0.380795481,0,0.326010564,0.747731043,0.146155104,0.258340402,0,0,1.064051588
4167,109000,1382000,0.220898567,0.132370722,0,0.118209732,0.325949843,0,0.038079679,0.111313773,0,0,0.083368398,0.286534886,0,0.363659969,0.675052649,0.153804933,0.277182769,0,0,1.017656195
4168,117000,1382000,0.217678357,0.128040213,0,0.126135562,0.419208553,0,0.034245825,0.115710534,0,0,0.077375576,0.229148843,0,0.408919515,0.629284163,0.16423193,0.298430982,0,0,0.971783245
4169,125000,1382000,0.227005395,0.126508548,0,0.13541801,0.539315312,0,0.031393882,0.120914692,0,0,0.073722945,0.192744763,0,0.454431642,0.608068449,0.177544173,0.323680863,0,0,0.932068862
4170,133000,1382000,0.242191054,0.123888825,0,0.141554686,0.635952187,0,0.029003027,0.123855589,0,0,0.070988977,0.164917358,0,0.466720357,0.593865432,0.189459603,0.338162823,0,0,0.904278769
4171,141000,1382000,0.256875474,0.117165815,0,0.139945933,0.638911823,0,0.026752144,0.121761205,0,0,0.068253672,0.14095886,0,0.423717265,0.57501597,0.194503954,0.328200214,0,0,0.891981855
4172,149000,1382000,0.277661235,0.108943812,0,0.134437523,0.602665217,0,0.024885173,0.118155544,0,0,0.066208925,0.122005136,0,0.36856306,0.567016503,0.196753115,0.312598645,0,0,0.895842644
4173,157000,1382000,0.303508029,0.100673981,0,0.127359311,0.587817659,0,0.023273039,0.11475936,0,0,0.064741417,0.105240273,0,0.323369852,0.568294002,0.199305684,0.301960392,0,0,0.913675736
4174,165000,1382000,0.332036192,0.093556114,0,0.121437789,0.632587699,0,0.021857225,0.112945928,0,0,0.063666065,0.090485612,0,0.293146702,0.577640985,0.205939595,0.303048466,0,0,0.940604146
4175,173000,1382000,0.361965339,0.088380387,0,0.118667562,0.752468352,0,0.020672241,0.113887102,0,0,0.06313959,0.078617857,0,0.273650992,0.593348006,0.219261729,0.316289916,0,0,0.969518179
4176,181000,1382000,0.372035778,0.082821194,0,0.115420277,0.869062009,0,0.019412146,0.114008127,0,0,0.062152888,0.067685181,0,0.245143952,0.588122552,0.230539376,0.315905158,0,0,0.994644689
4177,189000,1382000,0.390914141,0.080546713,0,0.116723104,1.006796935,0,0.018536762,0.117913244,0,0,0.062802224,0.061017481,0,0.23163911,0.597080657,0.248454837,0.321268749,0,0,1.012442596
4178,197000,1382000,0.423844024,0.08156947,0,0.120638563,1.158107291,0,0.01797467,0.125001303,0,0,0.065640478,0.05777167,0,0.232712123,0.626070217,0.272206002,0.330855428,0,0,1.020251627
4179,205000,1382000,0.426633486,0.082029527,0,0.117222096,1.108147537,0,0.017216276,0.126150398,0,0,0.068926837,0.054810572,0,0.225429181,0.636602432,0.28156852,0.306574137,0,0,1.017753963
4180,213000,1382000,0.446402973,0.085640867,0,0.116100749,1.080345317,0,0.016744699,0.129798062,0,0,0.075509377,0.055233146,0,0.235988365,0.672019049,0.295703436,0.288753308,0,0,1.010152066
4181,221000,1382000,0.486020342,0.091874579,0,0.118043124,1.076828573,0,0.016547298,0.136347454,0,0,0.086279857,0.059036607,0,0.265960072,0.734328624,0.316591341,0.276549223,0,0,1.003109543
4185,253000,1382000,0.496306324,0.090448183,0,0.121653252,0.749650032,0,0.015361444,0.139847178,0,0,0.158247164,0.08534249,0,0.442604,0.901903405,0.358057132,0.187887368,0,0,1.071049839
4186,261000,1382000,0.487751019,0.086034514,0,0.131293139,0.720214288,0,0.015019476,0.143409363,0,0,0.186736769,0.095991865,0,0.556695975,0.956850523,0.37465153,0.172815443,0,0,1.109122797
4188,277000,1382000,0.481255124,0.078325788,0,0.172550364,0.726482508,0,0.014132321,0.158574249,0,0,0.258091557,0.125533767,0,1.006056568,1.113545211,0.423112283,0.149180607,0,0,1.176961433
4189,285000,1382000,0.494327453,0.07704516,0,0.210770158,0.775484908,0,0.013711315,0.172264349,0,0,0.303621703,0.149616444,0,1.414010743,1.229673677,0.459867578,0.143845044,0,0,1.200372716
4447,-19000,1374000,1.006891954,0,0,0,0,0,0.373417645,0,0,0,2.07292005,3.977482402,0,0,1.805732028,0.107309116,0,0,0,2.449497994
4450,5000,1374000,0.567570279,0.660814263,0,0,0,0,0.230209896,0.074449636,0,0,1.076543979,2.776749752,0,0,1.478448917,0.094746162,0.079130825,0,0,2.007012533
4452,21000,1374000,0.432837609,0.475869429,0,0.073101298,0,0,0.171552118,0.076373991,0,0,0.681524742,2.365337204,0,0,1.344016106,0.094958992,0.0847009,0,0,1.751648033
4453,29000,1374000,0.384325399,0.402113379,0,0.073446702,0,0,0.146589939,0.076920546,0,0,0.532675056,2.124979326,0,0,1.264840844,0.095274904,0.089563553,0,0,1.637521867
4454,37000,1374000,0.358838853,0.350578077,0,0.075151299,0,0,0.127827165,0.078622984,0,0,0.421976648,1.948337268,0,0,1.206136706,0.097255562,0.097640311,0,0,1.531444251
4456,53000,1374000,0.360732876,0.292991986,0,0.084197945,0,0,0.103490156,0.086779836,0,0,0.282638931,1.73377195,0,0,1.1561785,0.106990131,0.126824129,0,0,1.353464442
4458,69000,1374000,0.328544708,0.229025433,0,0.091608482,0.122619384,0,0.078725126,0.092625356,0,0,0.188571447,1.22152903,0,0.2136942,1.020766359,0.113906956,0.158656002,0,0,1.227606562
4460,85000,1374000,0.318333553,0.199462259,0,0.106575368,0.185850337,0,0.063418454,0.10354089,0,0,0.139938276,0.835979705,0,0.269111841,0.946333505,0.129538251,0.22496704,0,0,1.132065439
4461,93000,1374000,0.292306877,0.182943687,0,0.111136052,0.231677037,0,0.055268975,0.106707122,0,0,0.11993893,0.61521384,0,0.289835574,0.852597637,0.135429329,0.255963414,0,0,1.087485573
4462,101000,1374000,0.266352425,0.169359519,0,0.115490483,0.290237173,0,0.048119928,0.1091549,0,0,0.104770668,0.448584651,0,0.311156394,0.753838239,0.141345979,0.281257771,0,0,1.042321352
4463,109000,1374000,0.250980284,0.161602215,0,0.122074286,0.370108265,0,0.042517743,0.112462579,0,0,0.094656929,0.343686885,0,0.342097576,0.676887694,0.149352822,0.304457157,0,0,0.995762409
4464,117000,1374000,0.245653319,0.158617897,0,0.130542948,0.471138203,0,0.038121579,0.116311317,0,0,0.088046729,0.277685458,0,0.376816408,0.621589668,0.159035635,0.324714253,0,0,0.950078078
4465,125000,1374000,0.250500449,0.158621804,0,0.140106995,0.585997236,0,0.03472186,0.120331972,0,0,0.083810687,0.234194217,0,0.405867246,0.587053508,0.17015679,0.343122133,0,0,0.910369462
4466,133000,1374000,0.264434031,0.158026417,0,0.148598125,0.684887123,0,0.032061082,0.12333293,0,0,0.080850282,0.20206862,0,0.41567833,0.568406275,0.181540296,0.355821388,0,0,0.881930146
4467,141000,1374000,0.287541348,0.1539641,0,0.153834399,0.736820742,0,0.029972739,0.124474568,0,0,0.078454913,0.176451658,0,0.401369143,0.56306525,0.192015103,0.359490706,0,0,0.868360988
4468,149000,1374000,0.309944522,0.143000873,0,0.150987347,0.712333168,0,0.027928837,0.121274058,0,0,0.07554613,0.15057464,0,0.361088314,0.555796223,0.195983165,0.343409568,0,0,0.870651265
4469,157000,1374000,0.321239965,0.127040174,0,0.13975945,0.656596381,0,0.025687689,0.114337647,0,0,0.071906603,0.122812797,0,0.310222573,0.537775217,0.193192827,0.315365276,0,0,0.886784709
4470,165000,1374000,0.339873429,0.11445045,0,0.130824806,0.669676233,0,0.023896057,0.110677718,0,0,0.069351877,0.101766025,0,0.279004476,0.536497422,0.196157528,0.308018125,0,0,0.911677393
4471,173000,1374000,0.360525445,0.105195455,0,0.125040757,0.765051165,0,0.022389695,0.110331857,0,0,0.067565289,0.085555775,0,0.258289126,0.542289063,0.205657446,0.317432629,0,0,0.938520293
4472,181000,1374000,0.372919833,0.097744748,0,0.121258832,0.893417614,0,0.021001889,0.11143919,0,0,0.066104638,0.072504696,0,0.23811255,0.541264324,0.21723544,0.325220874,0,0,0.961779942
4473,189000,1374000,0.378363272,0.092429587,0,0.119119103,0.975502578,0,0.01978884,0.113006435,0,0,0.065346803,0.062904461,0,0.219209079,0.537701167,0.228074459,0.320970119,0,0,0.976351608
4474,197000,1374000,0.388802944,0.090483189,0,0.118147673,1.015422895,0,0.018820788,0.115663225,0,0,0.066377752,0.056860517,0,0.210352104,0.546841265,0.240188553,0.311582197,0,0,0.97965413
4475,205000,1374000,0.389143377,0.089784425,0,0.114049171,0.949118588,0,0.017880817,0.116120175,0,0,0.068676009,0.052772086,0,0.203719314,0.555429927,0.246593948,0.284847541,0,0,0.973902826
4476,213000,1374000,0.401779086,0.092103669,0,0.111627976,0.883226196,0,0.017224315,0.118507674,0,0,0.073903989,0.051889401,0,0.209535296,0.582561457,0.255765449,0.261512716,0,0,0.963210721
4477,221000,1374000,0.441250869,0.098064925,0,0.113677007,0.870123915,0,0.016948122,0.12537309,0,0,0.083636191,0.054691031,0,0.234599529,0.640607976,0.273917258,0.249422414,0,0,0.951779518
4478,229000,1374000,0.486057135,0.104653753,0,0.117128537,0.854686078,0,0.016835626,0.132849059,0,0,0.09773074,0.060023241,0,0.272303356,0.710541994,0.294505915,0.236962649,0,0,0.946937236
4479,237000,1374000,0.494242649,0.105623967,0,0.116493199,0.783590272,0,0.016557219,0.133701075,0,0,0.113670989,0.065585306,0,0.302303395,0.752185974,0.303736709,0.214230475,0,0,0.953923348
4480,245000,1374000,0.479273913,0.101641149,0,0.115303443,0.7097308,0,0.016216931,0.131584646,0,0,0.131777314,0.071730879,0,0.331213741,0.777156909,0.308101792,0.191927333,0,0,0.974446669
4481,253000,1374000,0.476675438,0.097866132,0,0.12004845,0.687374145,0,0.016005425,0.133643114,0,0,0.156149378,0.080798615,0,0.39480374,0.824835204,0.321996564,0.178328435,0,0,1.006257786
4482,261000,1374000,0.467837216,0.092355971,0,0.128928409,0.67066141,0,0.015632468,0.13689618,0,0,0.184235887,0.090390952,0,0.497728966,0.876754664,0.337629352,0.163179034,0,0,1.042944754
4483,269000,1374000,0.447996627,0.085214228,0,0.141731027,0.645065232,0,0.015017805,0.139883977,0,0,0.213406026,0.099643766,0,0.639481385,0.925260743,0.351047082,0.145564479,0,0,1.078309187
4484,277000,1374000,0.441160302,0.079906367,0,0.164156868,0.646816005,0,0.014401846,0.147036332,0,0,0.24845722,0.113152761,0,0.871510925,0.999556208,0.372781488,0.133299286,0,0,1.107846741
4485,285000,1374000,0.452507499,0.07742045,0,0.201092281,0.684104406,0,0.013868159,0.159924692,0,0,0.292489197,0.134765681,0,1.257562813,1.109497718,0.406957489,0.127457501,0,0,1.130087654
4749,29000,1366000,0.424575548,0.47038677,0,0.076298239,0,0,0.158106568,0.079636809,0,0,0.602190109,2.295763791,0,0,1.282143286,0.092498532,0.093559829,0,0,1.663280199
4756,85000,1366000,0.344045842,0.234940132,0,0.110158701,0.196051409,0,0.069279889,0.105387653,0,0,0.158087841,0.886229347,0,0.260475162,0.930310515,0.123037911,0.226894633,0,0,1.110548219
4757,93000,1366000,0.327377815,0.221696561,0,0.116655211,0.251660124,0,0.061448404,0.109664832,0,0,0.137514337,0.687384003,0,0.283884514,0.852772303,0.130202968,0.264320452,0,0,1.064385321
4758,101000,1366000,0.310585308,0.212112749,0,0.123740071,0.326840607,0,0.054422261,0.113700357,0,0,0.122224608,0.53165294,0,0.309871916,0.770116827,0.138184383,0.301329879,0,0,1.019712533
4759,109000,1366000,0.302074418,0.209082352,0,0.133699701,0.431248566,0,0.048664263,0.118558156,0,0,0.112185042,0.42869365,0,0.34736859,0.702846452,0.148225242,0.337171297,0,0,0.975222104
4760,117000,1366000,0.293426899,0.208306052,0,0.143824248,0.546264708,0,0.043473074,0.121979312,0,0,0.104754536,0.35216643,0,0.378993308,0.639765469,0.15741024,0.356866089,0,0,0.931715722
4761,125000,1366000,0.293194866,0.210640977,0,0.154726634,0.667704713,0,0.03932586,0.12507697,0,0,0.09982456,0.298991914,0,0.402181837,0.596080801,0.166962772,0.370171159,0,0,0.893835816
4764,149000,1366000,0.338685691,0.18774183,0,0.167726749,0.796431762,0,0.031089266,0.12258154,0,0,0.087646555,0.183593322,0,0.357727849,0.543752471,0.187635216,0.351628333,0,0,0.850640911
4765,157000,1366000,0.349538434,0.164967842,0,0.157805408,0.747970375,0,0.028728007,0.116388717,0,0,0.082565831,0.148164339,0,0.314711269,0.529600942,0.187622098,0.326169359,0,0,0.862778823
4766,165000,1366000,0.364309315,0.145965685,0,0.148125795,0.753387825,0,0.026734625,0.112935602,0,0,0.078605317,0.120429484,0,0.283533085,0.527790325,0.191789119,0.319356408,0,0,0.883122189
4767,173000,1366000,0.372192384,0.129887646,0,0.137987812,0.816210823,0,0.024761737,0.111028309,0,0,0.074933278,0.097478822,0,0.254904536,0.522174137,0.198468538,0.323743121,0,0,0.904975551
4768,181000,1366000,0.37384026,0.117059537,0,0.13001507,0.901202985,0,0.022957047,0.110533554,0,0,0.071810903,0.079838316,0,0.230279592,0.510562261,0.206326292,0.327772694,0,0,0.923932796
4769,189000,1366000,0.371834243,0.108211772,0,0.124802906,0.943372332,0,0.021429587,0.110819968,0,0,0.069811015,0.06732455,0,0.211738202,0.500974811,0.213872396,0.321600283,0,0,0.935171321
4770,197000,1366000,0.365247184,0.102549432,0,0.119168248,0.902458086,0,0.020018112,0.110119239,0,0,0.069057753,0.058406738,0,0.198475093,0.496436452,0.218493249,0.299130437,0,0,0.93551389
4771,205000,1366000,0.360926414,0.099995541,0,0.113947259,0.82126627,0,0.018812424,0.109627848,0,0,0.07021612,0.052790848,0,0.193453127,0.501200924,0.222285213,0.270183088,0,0,0.927595523
4772,213000,1366000,0.372974505,0.101258412,0,0.112030179,0.76113207,0,0.017992516,0.112067841,0,0,0.07453087,0.050785055,0,0.201459605,0.526670535,0.230348153,0.247895004,0,0,0.91508852
4773,221000,1366000,0.413099559,0.106603926,0,0.115386098,0.75665814,0,0.01762129,0.119594739,0,0,0.083468273,0.052528376,0,0.227797666,0.582348625,0.247424831,0.237770234,0,0,0.901275612
4774,229000,1366000,0.45638723,0.112136958,0,0.119595798,0.75248324,0,0.017413932,0.127474124,0,0,0.096512756,0.056594817,0,0.262947955,0.645994061,0.265949337,0.225946835,0,0,0.893003397
4775,237000,1366000,0.454058442,0.110798109,0,0.117075539,0.691689289,0,0.016976036,0.126587077,0,0,0.110292678,0.060417521,0,0.280051476,0.671837965,0.270061284,0.200325442,0,0,0.895640219
4776,245000,1366000,0.446140034,0.107297836,0,0.116226573,0.658782709,0,0.016647924,0.125312455,0,0,0.127848794,0.066054678,0,0.303163988,0.698669926,0.275678349,0.181355556,0,0,0.9109617
4777,253000,1366000,0.457574319,0.104803811,0,0.122598257,0.681352062,0,0.016525115,0.129324548,0,0,0.152927523,0.075139427,0,0.366119495,0.755492507,0.293211308,0.172315513,0,0,0.937059411
4778,261000,1366000,0.449074523,0.097975401,0,0.130623413,0.677169359,0,0.016097601,0.131977846,0,0,0.179586631,0.083124785,0,0.456938457,0.802981931,0.30695238,0.156368433,0,0,0.968849292
4779,269000,1366000,0.417363003,0.087750585,0,0.139580488,0.631034215,0,0.015286206,0.131649531,0,0,0.203531134,0.0889562,0,0.563989144,0.832000725,0.312211651,0.134452111,0,0,1.000319541
4780,277000,1366000,0.403712977,0.080383108,0,0.158253106,0.611338572,0,0.014518414,0.136150507,0,0,0.233402101,0.099375581,0,0.751493311,0.889685594,0.326914038,0.120044624,0,0,1.027361311
4781,285000,1366000,0.409770838,0.076243058,0,0.191262686,0.623120512,0,0.013836975,0.146507388,0,0,0.272156814,0.117560084,0,1.08354877,0.982593378,0.35448465,0.112775368,0,0,1.047371257
4782,293000,1366000,0.41728062,0.073466203,0,0.2362063,0.640735154,0,0.013113836,0.158244424,0,0,0.312967249,0.14264594,0,1.490094692,1.083163457,0.385508806,0.10811808,0,0,1.060345316
4783,301000,1366000,0.418851925,0.071212639,0,0.289032334,0.665026167,0,0.012264974,0.167605346,0,0,0.344392406,0.171866763,0,1.811222545,1.167321832,0.410855481,0.103664831,0,0,1.066602224
5045,29000,1358000,0.478523308,0.564713907,0,0.08098259,0,0,0.170793345,0.083213037,0,0,0.68562843,2.485959014,0,0,1.293634327,0.091090286,0.097711349,0,0,1.68822392
5046,37000,1358000,0.45792559,0.503018397,0,0.084664423,0,0,0.152184902,0.086948559,0,0,0.556899116,2.343541832,0,0,1.260811469,0.093204859,0.108634903,0,0,1.572290352
5051,77000,1358000,0.377418609,0.291479473,0,0.109182513,0.161033934,0,0.083368595,0.104171785,0,0,0.208196421,1.119157358,0,0.236296826,0.964943495,0.110745214,0.188456598,0,0,1.140851123
5052,85000,1358000,0.378385636,0.282314591,0,0.118481541,0.208529181,0,0.075910172,0.110266741,0,0,0.181880584,0.938740364,0,0.263601686,0.92190901,0.118345782,0.223182617,0,0,1.087622986
5053,93000,1358000,0.374730055,0.2766645,0,0.128168718,0.27524333,0,0.068722328,0.116104377,0,0,0.161283944,0.769858013,0,0.293536633,0.863560367,0.126766905,0.26483935,0,0,1.041223582
5054,101000,1358000,0.369845638,0.275629524,0,0.139250676,0.368535754,0,0.062026915,0.121894857,0,0,0.146354431,0.635961639,0,0.328718297,0.797852302,0.136466609,0.312209858,0,0,0.998891495
5055,109000,1358000,0.371105413,0.282420257,0,0.154205898,0.502778489,0,0.056279405,0.128620292,0,0,0.136940162,0.54599004,0,0.379251579,0.742626645,0.148357913,0.361571822,0,0,0.957758292
5056,117000,1358000,0.354213554,0.282964313,0,0.165890167,0.626266578,0,0.049843483,0.130646297,0,0,0.127796392,0.455027313,0,0.408638982,0.669760754,0.155845132,0.374754237,0,0,0.918600748
5057,125000,1358000,0.348843795,0.287841621,0,0.178877547,0.757456566,0,0.044840232,0.132755265,0,0,0.121915856,0.390839965,0,0.431883532,0.621725175,0.163920187,0.383126078,0,0,0.884157292
5058,133000,1358000,0.365981671,0.295865704,0,0.194796811,0.910155849,0,0.041500543,0.136648672,0,0,0.118851843,0.345508474,0,0.456581434,0.607153701,0.17517086,0.399743897,0,0,0.857611967
5059,141000,1358000,0.37935217,0.282917335,0,0.200437242,0.955977361,0,0.038228413,0.134731244,0,0,0.112926002,0.290627577,0,0.436640724,0.587275623,0.181050282,0.386830453,0,0,0.841369546
5060,149000,1358000,0.385388052,0.251801216,0,0.194316983,0.911555018,0,0.035109349,0.128132752,0,0,0.104852576,0.233513816,0,0.386732714,0.562831499,0.182154538,0.355271877,0,0,0.836486433
5061,157000,1358000,0.387886861,0.216616206,0,0.18195662,0.863041577,0,0.032343641,0.121342215,0,0,0.097081296,0.18353278,0,0.335079343,0.543936474,0.182956466,0.328897137,0,0,0.842240887
5062,165000,1358000,0.395925059,0.188344576,0,0.170400123,0.871866123,0,0.030046276,0.117955846,0,0,0.091046595,0.145586118,0,0.29599069,0.538351411,0.188250084,0.322991754,0,0,0.855336985
