"","x","y","cell","sd"
"649",181000,1206000,10688,0.00263566145747025
"650",181000,1214000,10392,0.00250989981342598
"651",181000,1222000,10096,0.00240408726533373
"652",181000,1230000,9800,0.00231827033776612
"653",181000,1238000,9504,0.00224517809054149
"654",181000,1246000,9208,0.00218326465251667
"655",181000,1254000,8912,0.00213083039154198
"656",181000,1270000,8320,0.00204167987615445
"657",181000,1278000,8024,0.00200273969048137
"658",181000,1286000,7728,0.00196742569883499
"659",181000,1294000,7432,0
"660",181000,1302000,7136,0
"661",181000,1310000,6840,0
"662",181000,1318000,6544,0
"663",181000,1326000,6248,0
"664",181000,1334000,5952,0
"665",181000,1342000,5656,0
"666",181000,1350000,5360,0
"667",181000,1358000,5064,0
"668",181000,1366000,4768,0
"669",181000,1374000,4472,0
"670",181000,1382000,4176,0
"671",181000,1390000,3880,0
"672",181000,1398000,3584,0
"673",181000,846000,24008,0.12083812936007
"674",181000,894000,22232,0.0638418089912298
"675",181000,910000,21640,0.0520953921339156
"676",181000,918000,21344,0.0470833625593292
"677",181000,942000,20456,0.0349613758057741
"678",181000,950000,20160,0.0317896403789365
"679",181000,958000,19864,0.028890988149855
"680",181000,966000,19568,0.0262594620661072
"681",181000,982000,18976,0.0218846298155957
"682",181000,998000,18384,0.0183043903533901
"683",189000,1006000,18089,0.0163139388383415
"684",189000,1030000,17201,0.0125656978442928
"685",189000,1038000,16905,0.0115612233984943
"686",189000,1046000,16609,0.0106449413465946
"687",189000,1054000,16313,0.00979675629261518
"688",189000,1062000,16017,0.00901148716857916
"689",189000,1086000,15129,0.00704857802862287
"690",189000,1094000,14833,0.00649295695543239
"691",189000,1102000,14537,0.00599102557536172
"692",189000,1110000,14241,0.00554236492280798
"693",189000,1118000,13945,0.00514029655951081
"694",189000,1126000,13649,0.00477066236384012
"695",189000,1134000,13353,0.00443092913865301
"696",189000,1142000,13057,0.00412679941264152
"697",189000,1150000,12761,0.00384460944615011
"698",189000,1158000,12465,0.00359538307195194
"699",189000,1166000,12169,0.00337551539938505
"700",189000,1174000,11873,0.00317730199974015
"701",189000,1182000,11577,0.00299648028657643
"702",189000,1190000,11281,0.00282742717288778
"703",189000,1198000,10985,0.00267643671606945
"704",189000,1206000,10689,0.00254481706943962
"705",189000,1214000,10393,0.0024283480315557
"706",189000,1222000,10097,0.00232898311518279
"707",189000,1230000,9801,0.00224765686758334
"708",189000,1238000,9505,0.00217989094919608
"709",189000,1246000,9209,0.0021244342082038
"710",189000,1254000,8913,0.00207898086959311
"711",189000,1262000,8617,0.00203742706783027
"712",189000,1270000,8321,0.00200071802202202
"713",189000,1278000,8025,0.00196240690081116
"714",189000,1286000,7729,0.00192842686214062
"715",189000,1294000,7433,0.00190406823329091
"716",189000,1302000,7137,0
"717",189000,1310000,6841,0
"718",189000,1318000,6545,0
"719",189000,1326000,6249,0
"720",189000,1334000,5953,0
"721",189000,1342000,5657,0
