"","PalEON","cell","total","x","y","biomass_avg","count"
"393","Ash",6237,1,93000,1326000,NA,0
"394","Ash",6238,3,101000,1326000,3.46866333763446,1
"395","Ash",6240,1,117000,1326000,8.23825862500357,1
"396","Ash",6244,4,149000,1326000,8.94009024836293,2
"397","Ash",6245,4,157000,1326000,16.6261660177448,2
"398","Ash",6246,5,165000,1326000,NA,0
"399","Ash",6247,3,173000,1326000,NA,0
"400","Ash",6248,5,181000,1326000,11.7764607240177,1
"401","Ash",6249,4,189000,1326000,NA,0
"402","Ash",6250,4,197000,1326000,NA,0
"403","Ash",6251,4,205000,1326000,NA,0
"404","Ash",6252,1,213000,1326000,NA,0
"405","Ash",6253,6,221000,1326000,18.9129269404099,1
"406","Ash",6254,6,229000,1326000,NA,0
"407","Ash",6255,3,237000,1326000,4.43648133958423,1
"408","Ash",6256,3,245000,1326000,NA,0
"409","Ash",6257,3,253000,1326000,NA,0
"410","Ash",6258,5,261000,1326000,7.39785657439375,1
"411","Ash",6259,4,269000,1326000,NA,0
"412","Ash",6260,4,277000,1326000,5.95831822363879,1
"413","Ash",6261,5,285000,1326000,9.54663548803869,1
"414","Ash",6262,7,293000,1326000,16.525735947235,1
"415","Ash",6263,6,301000,1326000,5.53070101618416,2
"416","Ash",6264,7,309000,1326000,NA,0
"417","Ash",6265,2,317000,1326000,NA,0
"418","Ash",6266,6,325000,1326000,11.6818421614827,1
"419","Ash",6267,2,333000,1326000,NA,0
"420","Ash",6268,2,341000,1326000,7.64215231828897,1
"421","Ash",6269,3,349000,1326000,NA,0
"422","Ash",6270,1,357000,1326000,NA,0
"423","Ash",6271,1,365000,1326000,2.95496822314181,1
"424","Ash",6272,1,373000,1326000,NA,0
"425","Ash",6280,1,437000,1326000,NA,0
"426","Ash",6528,1,53000,1318000,NA,0
"427","Ash",6529,1,61000,1318000,NA,0
"428","Ash",6531,4,77000,1318000,6.5494419603543,1
"429","Ash",6532,1,85000,1318000,NA,0
"430","Ash",6533,2,93000,1318000,NA,0
"431","Ash",6534,2,101000,1318000,16.6937085534236,2
"432","Ash",6535,7,109000,1318000,34.1620904934153,1
"433","Ash",6536,3,117000,1318000,NA,0
"434","Ash",6537,6,125000,1318000,5.21126106839191,1
"435","Ash",6538,4,133000,1318000,NA,0
"436","Ash",6539,1,141000,1318000,NA,0
"437","Ash",6540,6,149000,1318000,25.7254207993204,1
"438","Ash",6541,5,157000,1318000,8.2667977976028,1
"439","Ash",6542,4,165000,1318000,NA,0
"440","Ash",6543,5,173000,1318000,NA,0
"441","Ash",6544,4,181000,1318000,NA,0
"442","Ash",6545,3,189000,1318000,10.7826317481826,1
"443","Ash",6546,6,197000,1318000,32.2142789809194,1
"444","Ash",6547,5,205000,1318000,2.20554298030922,1
"445","Ash",6548,4,213000,1318000,25.969834219949,1
"446","Ash",6549,6,221000,1318000,5.66932208019327,1
"447","Ash",6550,5,229000,1318000,5.9435358533178,1
"448","Ash",6551,5,237000,1318000,NA,0
"449","Ash",6552,3,245000,1318000,14.0690423132811,1
"450","Ash",6553,6,253000,1318000,NA,0
"451","Ash",6554,4,261000,1318000,NA,0
"452","Ash",6555,4,269000,1318000,36.6274625115883,1
"453","Ash",6556,3,277000,1318000,NA,0
"454","Ash",6557,3,285000,1318000,NA,0
